tempo_s,posicao_m,velocidade_m_s
2.6190,66.0734,-26.0317
2.6200,66.0473,-26.0417
2.6210,66.0213,-26.0518
2.6220,65.9952,-26.0619
2.6230,65.9692,-26.0719
2.6240,65.9431,-26.0820
2.6250,65.9170,-26.0921
2.6260,65.8909,-26.1022
2.6270,65.8648,-26.1122
2.6280,65.8387,-26.1223
2.6290,65.8126,-26.1324
2.6300,65.7865,-26.1424
2.6310,65.7603,-26.1525
2.6320,65.7342,-26.1626
2.6330,65.7080,-26.1727
2.6340,65.6818,-26.1827
2.6350,65.6556,-26.1928
2.6360,65.6294,-26.2029
2.6370,65.6032,-26.2129
2.6380,65.5770,-26.2230
2.6390,65.5508,-26.2331
2.6400,65.5246,-26.2432
2.6410,65.4983,-26.2532
2.6420,65.4721,-26.2633
2.6430,65.4458,-26.2734
2.6440,65.4195,-26.2834
2.6450,65.3933,-26.2935
2.6460,65.3670,-26.3036
2.6470,65.3407,-26.3137
2.6480,65.3143,-26.3237
2.6490,65.2880,-26.3338
2.6500,65.2617,-26.3439
2.6510,65.2353,-26.3540
2.6520,65.2090,-26.3640
2.6530,65.1826,-26.3741
2.6540,65.1563,-26.3842
2.6550,65.1299,-26.3943
2.6560,65.1035,-26.4043
2.6570,65.0771,-26.4144
2.6580,65.0507,-26.4245
2.6590,65.0242,-26.4345
2.6600,64.9978,-26.4446
2.6610,64.9714,-26.4547
2.6620,64.9449,-26.4648
2.6630,64.9184,-26.4748
2.6640,64.8920,-26.4849
2.6650,64.8655,-26.4950
2.6660,64.8390,-26.5051
2.6670,64.8125,-26.5151
2.6680,64.7860,-26.5252
2.6690,64.7594,-26.5353
2.6700,64.7329,-26.5454
2.6710,64.7064,-26.5554
2.6720,64.6798,-26.5655
2.6730,64.6532,-26.5756
2.6740,64.6267,-26.5857
2.6750,64.6001,-26.5957
2.6760,64.5735,-26.6058
2.6770,64.5469,-26.6159
2.6780,64.5203,-26.6260
2.6790,64.4936,-26.6361
2.6800,64.4670,-26.6461
2.6810,64.4403,-26.6562
2.6820,64.4137,-26.6663
2.6830,64.3870,-26.6764
2.6840,64.3603,-26.6864
2.6850,64.3337,-26.6965
2.6860,64.3070,-26.7066
2.6870,64.2803,-26.7167
2.6880,64.2535,-26.7267
2.6890,64.2268,-26.7368
2.6900,64.2001,-26.7469
2.6910,64.1733,-26.7570
2.6920,64.1466,-26.7671
2.6930,64.1198,-26.7771
2.6940,64.0930,-26.7872
2.6950,64.0662,-26.7973
2.6960,64.0394,-26.8074
2.6970,64.0126,-26.8174
2.6980,63.9858,-26.8275
2.6990,63.9590,-26.8376
2.7000,63.9322,-26.8477
2.7010,63.9053,-26.8578
2.7020,63.8784,-26.8678
2.7030,63.8516,-26.8779
2.7040,63.8247,-26.8880
2.7050,63.7978,-26.8981
2.7060,63.7709,-26.9082
2.7070,63.7440,-26.9182
2.7080,63.7171,-26.9283
2.7090,63.6902,-26.9384
2.7100,63.6632,-26.9485
2.7110,63.6363,-26.9585
2.7120,63.6093,-26.9686
2.7130,63.5823,-26.9787
2.7140,63.5554,-26.9888
2.7150,63.5284,-26.9989
2.7160,63.5014,-27.0089
2.7170,63.4744,-27.0190
2.7180,63.4474,-27.0291
2.7190,63.4203,-27.0392
2.7200,63.3933,-27.0493
2.7210,63.3662,-27.0593
2.7220,63.3392,-27.0694
2.7230,63.3121,-27.0795
2.7240,63.2850,-27.0896
2.7250,63.2579,-27.0997
2.7260,63.2308,-27.1098
2.7270,63.2037,-27.1198
2.7280,63.1766,-27.1299
2.7290,63.1495,-27.1400
2.7300,63.1223,-27.1501
2.7310,63.0952,-27.1602
2.7320,63.0680,-27.1702
2.7330,63.0409,-27.1803
2.7340,63.0137,-27.1904
2.7350,62.9865,-27.2005
2.7360,62.9593,-27.2106
2.7370,62.9321,-27.2206
2.7380,62.9049,-27.2307
2.7390,62.8776,-27.2408
2.7400,62.8504,-27.2509
2.7410,62.8231,-27.2610
2.7420,62.7959,-27.2711
2.7430,62.7686,-27.2811
2.7440,62.7413,-27.2912
2.7450,62.7140,-27.3013
2.7460,62.6867,-27.3114
2.7470,62.6594,-27.3215
2.7480,62.6321,-27.3316
2.7490,62.6048,-27.3416
2.7500,62.5774,-27.3517
2.7510,62.5501,-27.3618
2.7520,62.5227,-27.3719
2.7530,62.4953,-27.3820
2.7540,62.4680,-27.3921
2.7550,62.4406,-27.4021
2.7560,62.4132,-27.4122
2.7570,62.3857,-27.4223
2.7580,62.3583,-27.4324
2.7590,62.3309,-27.4425
2.7600,62.3035,-27.4526
2.7610,62.2760,-27.4627
2.7620,62.2485,-27.4727
2.7630,62.2211,-27.4828
2.7640,62.1936,-27.4929
2.7650,62.1661,-27.5030
2.7660,62.1386,-27.5131
2.7670,62.1111,-27.5232
2.7680,62.0835,-27.5332
2.7690,62.0560,-27.5433
2.7700,62.0285,-27.5534
2.7710,62.0009,-27.5635
2.7720,61.9734,-27.5736
2.7730,61.9458,-27.5837
2.7740,61.9182,-27.5938
2.7750,61.8906,-27.6038
2.7760,61.8630,-27.6139
2.7770,61.8354,-27.6240
2.7780,61.8078,-27.6341
2.7790,61.7801,-27.6442
2.7800,61.7525,-27.6543
2.7810,61.7248,-27.6644
2.7820,61.6972,-27.6744
2.7830,61.6695,-27.6845
2.7840,61.6418,-27.6946
2.7850,61.6141,-27.7047
2.7860,61.5864,-27.7148
2.7870,61.5587,-27.7249
2.7880,61.5310,-27.7350
2.7890,61.5032,-27.7451
2.7900,61.4755,-27.7551
2.7910,61.4477,-27.7652
2.7920,61.4200,-27.7753
2.7930,61.3922,-27.7854
2.7940,61.3644,-27.7955
2.7950,61.3366,-27.8056
2.7960,61.3088,-27.8157
2.7970,61.2810,-27.8258
2.7980,61.2532,-27.8358
2.7990,61.2253,-27.8459
2.8000,61.1975,-27.8560
2.8010,61.1696,-27.8661
2.8020,61.1418,-27.8762
2.8030,61.1139,-27.8863
2.8040,61.0860,-27.8964
2.8050,61.0581,-27.9065
2.8060,61.0302,-27.9166
2.8070,61.0023,-27.9266
2.8080,60.9744,-27.9367
2.8090,60.9464,-27.9468
2.8100,60.9185,-27.9569
2.8110,60.8905,-27.9670
2.8120,60.8625,-27.9771
2.8130,60.8346,-27.9872
2.8140,60.8066,-27.9973
2.8150,60.7786,-28.0074
2.8160,60.7506,-28.0175
2.8170,60.7226,-28.0275
2.8180,60.6945,-28.0376
2.8190,60.6665,-28.0477
2.8200,60.6384,-28.0578
2.8210,60.6104,-28.0679
2.8220,60.5823,-28.0780
2.8230,60.5542,-28.0881
2.8240,60.5262,-28.0982
